Store,Dept,Month,Quarter,Monthly_2010,Monthly_2011,Monthly_2012
15,30,11,4,10072.619999999999,10667.46,8681.322960000005
15,31,11,4,10906.4,9615.16,8939.076719999994
15,32,11,4,18628.34,19731.19,15788.46979999998
15,33,11,4,22570.25,21514.89,16973.115360000003
15,34,11,4,58085.149999999994,45025.61,35091.496479999994
15,35,11,4,10807.5,10724.28,8716.712200000004
15,36,11,4,7748.0,6436.09,5807.0236399999985
15,38,11,4,204932.74999999997,198750.33000000002,159313.44295999996
15,40,11,4,123488.41,115519.97,98493.19096000002
15,41,11,4,5900.0,8719.05,7349.7166799999995
15,42,11,4,14983.720000000001,17582.940000000002,14900.311839999988
15,44,11,4,15838.150000000001,17024.07,13393.572279999993
15,46,11,4,47378.48,45921.03,36643.26580000002
15,49,11,4,32439.19,31638.62,26258.20224000001
15,50,11,4,6681.0,7805.0,6596.27755999999
15,52,11,4,6756.75,8566.3,7636.154439999998
15,54,11,4,132.28,75.18,82.50439999999999
15,55,11,4,57753.67999999999,62683.36,48069.143279999924
15,56,11,4,529.75,1808.79,2484.31916
15,58,11,4,1814.0,1085.0,1887.2506399999975
15,59,11,4,2947.7799999999997,1284.47,1444.3244000000009
15,60,11,4,0.0,457.6,694.79852
15,67,11,4,21326.4,20913.22,16958.914839999972
15,71,11,4,23788.84,19893.59,15496.542319999968
15,72,11,4,420490.45999999996,396529.44,329959.25376000005
15,74,11,4,62926.630000000005,61274.69,47839.862400000005
15,79,11,4,33885.98,32740.370000000003,27325.72367999999
15,80,11,4,203.68,129.12,704.1222399999997
15,81,11,4,17542.67,16623.829999999998,12435.165319999991
15,82,11,4,44354.71,39421.96,32756.71508000001
15,83,11,4,1895.7399999999998,1442.96,1586.5227999999977
15,85,11,4,13941.260000000002,10610.24,8645.463280000013
15,87,11,4,30233.33,40628.8,31842.441520000044
15,90,11,4,22647.710000000003,22910.199999999997,17061.93244000001
15,91,11,4,13538.699999999999,12611.929999999998,11147.31339999999
15,92,11,4,85117.20000000001,85999.74,72029.23152
15,93,11,4,1286.69,1741.32,2118.97268
15,94,11,4,15.44,252.94,647.000479999999
15,95,11,4,101124.23000000001,97699.13,78545.46615999995
15,96,11,4,8983.4,7727.52,7712.0039999999935
15,97,11,4,7872.18,6546.119999999999,7089.316239999987
15,98,11,4,682.35,1600.34,1609.543040000001
16,1,11,4,38141.31,41118.53,34668.14888000001
16,2,11,4,80908.59,84887.24,68771.23884000002
16,3,11,4,24823.4,24797.489999999998,19843.11736
16,4,11,4,54237.48,54048.770000000004,42899.208480000096
16,5,11,4,74789.01000000001,87212.25,65517.52459999994
16,6,11,4,23990.690000000002,26701.880000000005,21083.38692000001
16,7,11,4,51341.54,45536.17,36517.30431999999
16,8,11,4,63244.45,56657.95999999999,44915.30148000005
16,9,11,4,68841.96,81136.0,66059.23707999998
16,10,11,4,62508.26,58943.28,47288.07128000006
16,11,11,4,62765.600000000006,64685.240000000005,51469.01591999993
16,12,11,4,15312.92,14616.599999999999,11584.932479999992
16,13,11,4,56695.329999999994,52635.369999999995,43049.81179999998
16,14,11,4,43686.08,45115.67,37376.95548000001
16,16,11,4,15809.5,15774.670000000002,11982.082279999993
16,17,11,4,32248.1,39843.98,30400.983920000028
16,18,11,4,31124.149999999998,30542.58,24884.937120000046
16,19,11,4,2929.82,4889.360000000001,4364.081840000003
16,20,11,4,13485.48,13995.11,11449.90887999999
16,21,11,4,12986.89,12894.630000000001,10902.521799999997
16,22,11,4,29278.260000000002,32323.85,27884.03008
16,23,11,4,49447.67999999999,49661.909999999996,39205.934399999984
16,24,11,4,10344.67,12735.9,9787.541760000004
16,25,11,4,21940.31,25366.98,21232.343640000003
16,26,11,4,10070.34,11190.81,8805.830639999998
16,27,11,4,3582.2999999999997,3349.11,3158.1624000000006
16,28,11,4,2085.35,1852.1399999999999,1938.9714400000025
16,29,11,4,7226.0599999999995,5760.42,5520.1383200000055
16,30,11,4,3474.5,2963.89,3014.3249600000004
16,31,11,4,6132.9,6630.7,5666.172999999997
16,32,11,4,13437.79,15215.06,11669.557399999998
16,33,11,4,9602.36,9600.7,8114.8342
16,34,11,4,14002.5,15850.399999999998,12452.643840000008
16,35,11,4,2783.01,1358.21,1896.7810799999993
16,36,11,4,11961.5,8618.18,9324.843599999987
16,38,11,4,178508.28999999998,210146.5,169612.19943999988
16,40,11,4,104684.20999999999,107677.94,89355.70383999997
16,41,11,4,4175.02,3625.67,3800.6011199999975
16,42,11,4,15791.5,14935.16,12009.936439999994
16,44,11,4,13628.329999999998,18809.73,16402.75516000001
16,45,11,4,57.349999999999994,17.31,65.28619999999988
16,46,11,4,42169.420000000006,45222.99,36916.240960000025
16,48,11,4,0.0,1227.0,3017.957119999998
16,49,11,4,0.0,204.84,335.30859999999984
16,52,11,4,6473.4400000000005,8662.18,7468.745640000003
16,54,11,4,296.52,21.0,69.58519999999992
16,55,11,4,50778.17,56078.009999999995,43227.05800000003
16,56,11,4,4206.98,3202.63,3126.210319999999
16,58,11,4,1244.0,0.0,1791.614840000001
16,59,11,4,945.68,156.53,50.54179999999975
16,60,11,4,264.0,334.4,382.30003999999997
16,67,11,4,9880.619999999999,13049.07,10352.63140000001
16,71,11,4,9755.4,8427.48,8979.832599999994
16,72,11,4,206895.16999999998,232232.53999999998,186788.92288
16,74,11,4,43201.33,39722.7,33227.04087999999
16,79,11,4,18651.079999999998,21399.41,17744.40559999999
16,80,11,4,138.78,2853.68,2368.680999999999
16,81,11,4,12718.0,14151.009999999998,11273.9116
16,82,11,4,36007.68,35224.020000000004,30179.262640000015
16,83,11,4,0.0,1127.1,1649.0997199999995
16,85,11,4,10825.7,8826.59,8924.107
16,87,11,4,27910.030000000002,41229.2,34343.120280000025
16,90,11,4,20974.06,35812.759999999995,30517.029360000055
16,91,11,4,5081.14,23601.350000000002,16410.815000000006
16,92,11,4,75146.77,97997.94999999998,84530.68027999993
16,93,11,4,0.0,3237.8199999999997,3482.2986400000027
16,94,11,4,0.0,98.46,1735.658400000001
16,95,11,4,80172.92,99205.36,85353.67223999999
16,96,11,4,149.08,415.24,1229.5302800000004
16,97,11,4,4852.07,9091.3,9442.029640000002
16,98,11,4,48.0,163.32999999999998,1790.1082000000022
17,1,11,4,78008.65000000001,96412.01,75317.00515999997
17,2,11,4,147553.91999999998,164109.72999999998,122265.47567999999
17,3,11,4,49801.93,48728.74,39475.30980000002
17,4,11,4,84827.94,90308.03,73477.38488000003
17,5,11,4,170611.5,237364.46,212084.64079999988
17,6,11,4,38362.7,32843.24,26239.691719999984
17,7,11,4,101013.83,101990.45999999999,78799.7466
17,8,11,4,83491.31,83489.06999999999,69713.76240000005
17,9,11,4,65775.22,83434.04,68477.53628000001
17,10,11,4,61893.23,64383.240000000005,51499.82655999994
17,11,11,4,61807.649999999994,69271.59,58160.15788000001
17,12,11,4,22265.01,25309.91,20768.36504
17,13,11,4,84170.42,88149.07,70378.04779999996
17,14,11,4,61377.229999999996,72920.67,60071.69871999995
17,16,11,4,12940.96,8319.47,8737.520119999986
17,17,11,4,45396.52,47388.200000000004,38666.64180000001
17,18,11,4,60995.880000000005,71442.93,55064.19275999997
17,19,11,4,22499.359999999997,15636.66,14266.525199999998
17,20,11,4,13562.760000000002,13947.77,11409.688959999989
17,21,11,4,17210.38,19165.129999999997,15825.178479999995
17,22,11,4,30109.229999999996,31287.35,26265.559320000044
17,23,11,4,56788.5,67978.43,56206.31796000008
17,24,11,4,25926.11,24731.46,19809.192480000005
17,25,11,4,30416.59,27099.88,22915.68420000001
17,26,11,4,39279.37,38829.68,33179.36648000002
17,27,11,4,6553.04,7116.68,6520.8510799999995
17,28,11,4,7083.349999999999,6698.28,5665.028159999998
17,29,11,4,11931.939999999999,12613.49,10050.20683999999
17,30,11,4,6372.4800000000005,6479.950000000001,5776.725039999998
17,31,11,4,9415.699999999999,9318.43,8214.250679999997
17,32,11,4,17690.239999999998,21548.69,18931.69124
17,33,11,4,23985.37,24411.39,19479.74500000001
17,34,11,4,30486.75,42514.51,33251.29648000003
17,35,11,4,5195.0,4237.86,5251.683040000001
17,36,11,4,7489.0,8482.15,6832.55744
17,38,11,4,263966.35,302674.25,250210.39011999968
17,40,11,4,164909.68,175364.32,150352.77183999988
17,41,11,4,310.75,233.84,347.50387999999987
17,42,11,4,13948.11,16256.880000000001,13872.89868
17,44,11,4,40469.409999999996,39411.33,32332.228519999997
17,45,11,4,40.29,117.49000000000001,48.82092000000001
17,46,11,4,86886.57999999999,97625.48000000001,78030.66224000005
17,48,11,4,4410.0,8640.0,7927.901079999999
17,49,11,4,-15.0,59.400000000000006,220.34724000000034
17,52,11,4,16584.21,19376.52,15760.371719999994
17,54,11,4,458.28,200.72000000000003,133.78676000000004
17,55,11,4,78390.05,92877.32,75141.04136000005
17,56,11,4,2438.7,1947.02,3083.4157600000026
17,58,11,4,4261.0,4380.0,4120.11236
17,59,11,4,3912.49,1484.1,1303.2150399999991
17,60,11,4,1496.0,1548.8,1840.5428799999988
17,67,11,4,23747.12,29671.27,23496.74976000002
17,71,11,4,12113.970000000001,14307.369999999999,10699.240600000001
17,72,11,4,304909.16000000003,344336.83999999997,280375.4793199999
17,74,11,4,46778.44,53643.27,47525.70936000001
17,79,11,4,99911.98999999999,101402.66,80644.37048000007
17,80,11,4,2108.2200000000003,3212.66,2985.9114800000007
17,81,11,4,40203.16,52263.969999999994,46713.02743999995
17,82,11,4,65247.57,69568.69,57746.209360000044
17,83,11,4,1878.3600000000001,2198.06,3714.11864
17,85,11,4,18590.03,16431.15,12020.773919999976
17,87,11,4,35922.75,53302.229999999996,52923.654639999964
17,90,11,4,104577.45000000001,143258.47,123976.55359999985
17,91,11,4,40122.66,50378.340000000004,43166.71291999991
17,92,11,4,190979.14,242548.55000000002,230726.90132000015
17,93,11,4,11112.34,17074.89,15256.813600000009
17,94,11,4,-1.98,0.78,1983.6901199999995
17,95,11,4,162243.39,190948.63999999998,163652.59943999987
17,96,11,4,0.0,0.0,2561.72096000001
17,97,11,4,24139.09,28950.28,28833.57295999999
17,98,11,4,2256.95,1215.94,3022.1777600000046
17,99,11,4,0.0,0.0,1452.655480000002
18,1,11,4,91252.31,83093.41,66542.72948000007
18,2,11,4,245510.19999999998,226190.41999999998,185663.83339999968
18,3,11,4,50794.83,37150.92,31779.76107999996
18,4,11,4,107458.86,108918.9,86055.47768000004
18,5,11,4,171308.4,178091.44,143595.23412000007
18,6,11,4,42319.96000000001,30101.71,22442.553720000007
18,7,11,4,210080.56,224601.96,183025.5589599998
18,8,11,4,136637.13,120187.51,99982.20660000009
18,9,11,4,49982.38,64707.66,51533.32152000004
18,10,11,4,66068.09999999999,75877.51000000001,61851.510479999975
18,11,11,4,85631.05,86150.98999999999,68160.24967999996
18,12,11,4,14514.519999999999,11487.130000000001,10042.937880000005
18,13,11,4,174911.96,156244.27,124023.68899999985
18,14,11,4,133581.38,101591.4,78469.78160000009
18,16,11,4,14734.93,27832.96,21796.831520000014
18,17,11,4,79672.10999999999,68953.35,53544.84188
18,18,11,4,86316.17000000001,70238.64,57536.79103999994
18,19,11,4,15417.129999999997,10430.55,9312.563639999997
18,20,11,4,40528.36,29544.659999999996,24096.674199999987
18,21,11,4,22038.99,20673.43,16709.029959999985
18,22,11,4,76665.04,74990.51999999999,60829.583880000086
18,23,11,4,161824.97,164647.83000000002,132667.62164000003
18,24,11,4,43546.18,40148.619999999995,30782.218400000056
18,25,11,4,70568.06,71430.55,57446.700760000014
18,26,11,4,55680.99,46667.299999999996,39157.81571999997
18,27,11,4,12670.2,15201.25,11296.762519999995
18,28,11,4,6882.77,5650.23,5398.101919999996
18,29,11,4,43020.39,48005.17,38384.65440000001
18,30,11,4,19257.06,17810.39,13503.22004000001
18,31,11,4,15141.41,10360.66,9056.512079999995
18,32,11,4,43656.54,32452.600000000002,28126.340960000012
18,33,11,4,42595.97,37851.64,29727.139279999985
18,34,11,4,76241.5,68723.61,55832.93244000005
18,35,11,4,12420.0,13048.58,10216.336279999992
18,36,11,4,10465.5,10562.16,8536.628640000003
18,38,11,4,254793.15999999997,249468.24000000002,199006.89720000012
18,40,11,4,250566.13999999998,213173.32,169129.27271999998
18,41,11,4,2686.5,2825.19,2819.7774399999985
18,42,11,4,27621.42,29940.24,23671.4372
18,44,11,4,24573.65,23062.67,17457.8652
18,46,11,4,98563.4,79084.11,66077.61543999988
18,49,11,4,35123.27,30108.24,23378.07308000003
18,50,11,4,330.0,4293.0,7769.268760000001
18,52,11,4,15645.16,13585.59,10982.045079999985
18,54,11,4,652.7,109.0,139.94176000000013
18,55,11,4,65776.17,82126.89,65119.870399999985
18,56,11,4,1604.3000000000002,1711.65,2848.468679999999
18,58,11,4,29038.0,6180.0,15057.054760000014
18,59,11,4,4685.37,3079.5699999999997,2055.3576
18,60,11,4,0.0,818.4,1090.9564800000003
18,67,11,4,30909.229999999996,22619.51,21097.33588
18,71,11,4,38970.3,29782.03,24648.73176000001
18,72,11,4,544775.76,463841.88,396952.1947600006
18,74,11,4,95729.58000000002,85044.44,71166.75387999989
18,79,11,4,91723.93999999999,87616.47,70783.67019999995
18,80,11,4,273.64,3535.9700000000003,3035.893359999998
18,81,11,4,39608.22,56330.85,52750.788359999955
18,82,11,4,64339.29,83693.27,68543.73103999993
18,83,11,4,3532.44,9172.689999999999,8290.98056
18,85,11,4,6348.9800000000005,5383.48,5729.009440000001
18,87,11,4,79244.59,88842.47,76302.31963999989
18,90,11,4,66717.69,103823.14,85876.77476000003
18,91,11,4,28726.63,98199.94,84380.02523999992
18,92,11,4,201698.09000000003,276179.54,251340.65143999967
18,93,11,4,3735.25,13476.380000000001,11602.49167999998
18,94,11,4,12211.74,32926.57,26656.539799999995
18,95,11,4,205877.91999999998,227626.87,189856.29651999986
18,96,11,4,0.0,0.0,291.86163999999997
18,97,11,4,14545.41,33168.32,28732.33384
18,98,11,4,226.94,10270.12,14159.930400000007
19,1,11,4,81809.45999999999,103224.05000000002,82011.41464
19,2,11,4,192115.65000000002,192482.26,155471.85636000003
19,3,11,4,54218.56,48200.04,39649.94411999999
19,4,11,4,123692.57999999999,128651.08,105236.20900000015
19,5,11,4,213083.23,200959.39,159168.91004000008
19,6,11,4,48526.36,40955.5,32643.56160000004
19,7,11,4,199109.7,222641.65,184446.01499999975
19,8,11,4,169366.07,168568.77000000002,146684.46827999988
19,9,11,4,136068.34,159582.55000000002,122530.32936000018
19,10,11,4,110073.45000000001,128872.01000000001,104178.98324
19,11,11,4,90275.68,81628.76,65815.54488000002
19,12,11,4,21523.780000000002,18642.26,13844.180639999999
19,13,11,4,132737.17,131196.15,106863.25344000009
19,14,11,4,103050.70999999999,97722.95999999999,76191.8426
19,16,11,4,23789.1,26010.760000000002,20907.084479999994
19,17,11,4,76170.93,76798.86,62846.71063999998
19,18,11,4,95278.5,104330.68,82451.93272000008
19,20,11,4,29660.66,25342.5,20383.22095999998
19,21,11,4,31220.47,31510.560000000005,26468.13840000003
19,22,11,4,61494.15,52566.35,41666.12043999992
19,23,11,4,122414.70999999999,126503.37,106621.73172000001
19,24,11,4,28445.28,27930.03,24608.268479999995
19,25,11,4,53251.43,51666.42,44541.11367999993
19,26,11,4,37107.53,38401.4,30507.255280000034
19,27,11,4,12052.37,12902.6,10193.185919999994
19,28,11,4,5186.24,4548.1900000000005,4147.736440000007
19,29,11,4,23472.97,28047.66,23300.24492000001
19,30,11,4,13561.859999999999,13266.15,10625.81779999998
19,31,11,4,13112.24,11940.529999999999,8979.377519999996
19,32,11,4,28073.77,27281.28,23221.987520000024
19,33,11,4,30068.01,29971.269999999997,23875.623680000015
19,34,11,4,60273.25,58103.0,46044.330680000014
19,35,11,4,10187.0,9894.58,8304.074280000004
19,36,11,4,7503.5,6575.259999999999,5849.077119999996
19,37,11,4,12703.159999999998,13606.84,10602.319199999985
19,38,11,4,317655.20999999996,308495.24,251768.72391999973
19,39,11,4,0.0,0.0,108.38260000000001
19,40,11,4,219121.09999999998,207735.72,170464.62347999975
19,41,11,4,15525.68,19128.33,16114.211439999985
19,42,11,4,25036.36,27337.3,21800.76248000001
19,44,11,4,24807.11,27772.940000000002,22575.030839999992
19,46,11,4,75970.44,75891.03,59820.94748000004
19,47,11,4,-97.97,649.0,2564.66232
19,49,11,4,17557.36,15568.689999999999,11909.12180000001
19,50,11,4,3394.0,2971.0,3723.7021600000035
19,52,11,4,8495.099999999999,9699.21,8873.744039999996
19,54,11,4,504.44000000000005,3.2399999999999984,65.91327999999994
19,55,11,4,124556.47,126126.69,106392.78855999999
19,56,11,4,3325.4300000000003,4440.549999999999,4870.994999999997
19,58,11,4,14353.0,12370.0,10521.590720000004
19,59,11,4,5614.43,2358.13,2242.8467199999973
19,60,11,4,2279.2,1909.6,2063.6765600000003
19,67,11,4,43903.07,45392.32,36386.375160000025
19,71,11,4,24215.43,30041.18,23754.61028000004
19,72,11,4,559017.74,518013.9199999999,437805.8573200002
19,74,11,4,78351.67000000001,79048.29000000001,64229.66263999995
19,79,11,4,88238.41,85848.9,67706.24320000004
19,80,11,4,86313.45000000001,86974.96,68315.42447999999
19,81,11,4,84704.42,87616.13,71256.00027999995
19,82,11,4,100177.59,102477.22,86400.89328000009
19,83,11,4,16397.07,16672.17,12804.912079999991
19,85,11,4,20578.32,16555.489999999998,12738.359799999978
19,87,11,4,64065.04000000001,72475.38,64768.13411999998
19,90,11,4,282096.57,298646.55000000005,238570.25988000017
19,91,11,4,219450.05000000002,217008.22,170411.01747999963
19,92,11,4,480946.18,510135.64,502593.30696000153
19,93,11,4,149660.66,166674.07,148331.12615999996
19,94,11,4,135567.22,133999.47,112396.16631999996
19,95,11,4,365791.11,363977.09,293574.9030800005
19,96,11,4,58048.119999999995,55804.420000000006,49871.10415999992
19,97,11,4,73223.89,74665.33,67317.06592000005
19,98,11,4,57044.439999999995,57411.78,50285.96443999997
19,99,11,4,0.0,5400.0,8101.87636000001
20,1,11,4,155599.96,141186.36,109024.0924399998
20,2,11,4,291871.34,300444.49,246103.18344000002
20,3,11,4,54016.380000000005,51105.45,43086.46576
20,4,11,4,207990.97,213970.24000000002,164200.35879999984
20,5,11,4,290383.58999999997,331773.07,275642.76631999994
20,6,11,4,53701.03999999999,49089.16,39010.462159999995
20,7,11,4,368991.17,397144.57,329818.5082400003
20,8,11,4,299489.51,315581.32,262846.96923999995
20,9,11,4,169493.24,197128.52,165036.02552000014
20,10,11,4,179426.61000000002,187483.08000000002,153505.10771999988
20,11,11,4,116092.45000000001,105304.45,86199.17400000007
20,12,11,4,25611.22,26213.6,20833.954959999995
20,13,11,4,226587.53999999998,227664.46000000002,183154.7008799996
20,14,11,4,148552.72,146292.72,115857.01872000004
20,16,11,4,18895.75,19080.36,12841.000960000005
20,17,11,4,91592.88,93222.04,74926.50396000006
20,18,11,4,158331.11,143460.83,116402.08843999983
20,19,11,4,3222.0,-25.0,2208.0562800000016
20,20,11,4,27682.72,26379.72,21019.315159999987
20,21,11,4,57094.38999999999,58169.5,45153.99488000006
20,22,11,4,80118.4,72591.91,59303.67903999996
20,23,11,4,170556.2,169078.97,145361.92655999996
20,24,11,4,42846.99,39715.240000000005,30702.42732000004
20,25,11,4,71366.34,75945.56,58704.25236000004
20,26,11,4,61079.13,61706.82000000001,48330.03139999997
20,27,11,4,13253.390000000001,14578.119999999999,11215.615799999981
20,28,11,4,5126.98,5023.549999999999,4460.566040000001
20,29,11,4,35803.46,37571.78,29389.109159999978
20,30,11,4,18130.440000000002,16297.210000000001,12545.962119999987
20,31,11,4,16389.260000000002,14598.27,11688.347119999999
20,32,11,4,54081.75,59369.04,46231.148
20,33,11,4,43872.81,43574.6,36489.628240000005
20,34,11,4,83871.3,71426.56,55992.047959999974
20,35,11,4,20991.0,22430.25,17794.34475999999
20,36,11,4,14359.5,10083.56,8890.608480000003
20,37,11,4,18246.519999999997,18035.94,13726.724799999998
20,38,11,4,405594.18,422116.68,346312.14108000067
20,40,11,4,328303.30000000005,336303.9,270730.4080399999
20,41,11,4,40183.39,38367.96,30616.361160000008
20,42,11,4,35648.24,38658.29,29875.997000000007
20,44,11,4,34907.479999999996,39431.78,30077.12951999999
20,46,11,4,127024.95000000001,132901.23,107580.13900000017
20,47,11,4,0.0,40.0,68.82468000000003
20,48,11,4,12259.98,16081.96,13938.56727999999
20,49,11,4,76702.08,72786.79000000001,59610.02240000001
20,50,11,4,12679.28,11241.22,9146.426440000012
20,52,11,4,13270.57,14354.720000000001,11023.379999999986
20,54,11,4,1494.52,288.06,211.61079999999987
20,55,11,4,166531.38,176901.66,145945.99568000008
20,56,11,4,4147.53,3698.9,3663.669159999996
20,58,11,4,20393.0,19005.0,15096.383439999989
20,59,11,4,16542.710000000003,7545.129999999999,9336.76804
20,60,11,4,1980.0,2323.2,2530.4005199999997
20,67,11,4,53761.44,56331.58,43782.102199999994
20,71,11,4,39259.68,37472.73,28064.63987999997
20,72,11,4,754442.03,774276.62,566151.9559200002
20,74,11,4,101710.51999999999,99481.12,80996.3767600001
20,79,11,4,149326.29,154652.45,123847.47216000002
20,80,11,4,152257.4,162197.55,128981.92980000003
20,81,11,4,127268.20999999999,144521.71000000002,122115.80079999984
20,82,11,4,136901.61,133596.11,109964.86420000001
20,83,11,4,19262.57,19282.420000000002,15513.079679999992
20,85,11,4,19827.43,17785.469999999998,13028.91079999999
20,87,11,4,153252.72999999998,199735.84,169471.00143999988
20,90,11,4,404004.01,432745.38,379218.5532399999
20,91,11,4,309685.52999999997,309771.83999999997,254998.79344000007
20,92,11,4,704510.11,771216.54,688467.247760001
20,93,11,4,231286.86,255759.72000000003,212574.92775999996
20,94,11,4,212136.46,218122.05,176627.59243999975
20,95,11,4,554718.4,552900.58,513439.82240000117
20,96,11,4,0.0,0.0,112.26827999999998
20,97,11,4,88649.64000000001,93694.13,79573.77551999994
20,98,11,4,84120.83,88028.91,73268.22167999993
20,99,11,4,0.0,12650.0,10324.341439999993
21,1,11,4,64390.75,71614.97,57762.08632
21,2,11,4,184201.07,201285.91,159508.94876000014
21,3,11,4,38077.630000000005,39246.5,32701.40896
21,4,11,4,81919.0,80173.64,64123.446880000025
21,5,11,4,108294.43,116036.34,93064.7920000001
21,6,11,4,31820.9,24553.059999999998,18429.84759999998
21,7,11,4,126618.71,145317.71,113957.41212000008
21,8,11,4,78726.4,69149.27,55065.75323999996
21,9,11,4,61071.47,58435.630000000005,47443.69908000005
21,10,11,4,57952.97,58839.31999999999,45897.89928000007
21,11,11,4,56051.57,50192.06,41154.528399999945
21,12,11,4,10177.22,11550.84,9139.280360000002
21,13,11,4,120578.84000000001,116528.35,95969.29487999997
21,14,11,4,90563.34,73931.83,61893.31055999994
21,16,11,4,7441.889999999999,6036.94,5445.592679999999
21,17,11,4,29588.97,32222.559999999998,26625.189000000002
21,18,11,4,61050.600000000006,61774.31,48186.28755999999
21,19,11,4,10506.539999999999,7231.48,7685.217959999995
21,20,11,4,22722.39,20306.71,16492.95323999998
21,21,11,4,12552.75,15297.529999999999,11463.694479999998
21,22,11,4,40780.74,39761.7,31077.19675999999
21,23,11,4,184721.65,170732.15999999997,146723.97948000004
21,24,11,4,50126.69,44562.770000000004,36013.21508
21,25,11,4,79906.34,74586.73999999999,59074.71451999998
21,26,11,4,68028.84,61260.990000000005,46570.789239999984
21,27,11,4,9058.22,9134.17,7939.875239999993
21,28,11,4,5040.42,4178.53,4179.236560000005
21,29,11,4,23767.98,22595.55,18416.765839999956
21,30,11,4,16674.5,16187.21,13935.886680000001
21,31,11,4,18255.44,15530.529999999999,12523.388880000006
21,32,11,4,28244.880000000005,25062.539999999997,19787.118200000004
21,33,11,4,47251.31999999999,42117.869999999995,33967.9742800001
21,34,11,4,81935.57,80940.91,66222.99612000007
21,35,11,4,13172.5,9620.11,8670.461400000006
21,36,11,4,13417.3,11232.93,9148.874720000003
21,38,11,4,158380.11,159011.43,130143.56939999986
21,40,11,4,158881.12,162785.59,128299.14487999995
21,41,11,4,13002.08,12994.0,10114.455599999992
21,42,11,4,18891.29,22589.31,18011.626160000007
21,44,11,4,19588.61,19659.61,15368.98471999998
21,46,11,4,67783.39,75777.97,58757.81952000002
21,49,11,4,38370.75,37526.1,27773.06039999996
21,52,11,4,14013.79,14564.480000000001,11434.891719999998
21,54,11,4,310.14,313.44,161.73923999999985
21,55,11,4,49444.55,58532.979999999996,47288.792760000004
21,56,11,4,2683.52,3091.1000000000004,2918.94616
21,58,11,4,2490.0,2827.5,2919.424200000001
21,59,11,4,5897.8,2046.87,2986.937279999999
21,60,11,4,545.6,704.0,1019.5979599999996
21,67,11,4,19634.5,16955.29,13233.481799999983
21,71,11,4,25173.370000000003,23064.800000000003,18025.992359999982
21,72,11,4,351592.41000000003,366456.63,294782.11024000036
21,74,11,4,55277.649999999994,45286.03,35466.458119999974
21,79,11,4,93672.47,90607.08,74872.17956000002
21,80,11,4,-12.940000000000001,189.22,531.294
21,81,11,4,22365.91,20428.480000000003,17157.823599999974
21,82,11,4,59396.479999999996,61671.33,49392.55612000004
21,83,11,4,645.14,623.1800000000001,744.0878800000005
21,85,11,4,6732.48,4914.48,5975.087520000003
21,87,11,4,31301.32,29481.38,27664.83156
21,90,11,4,40618.34,46537.58,38200.98155999999
21,91,11,4,24250.01,24994.89,21077.798840000007
21,92,11,4,92918.93,121498.23000000001,97462.68075999999
21,93,11,4,2991.59,3703.7799999999997,3636.5517599999994
21,94,11,4,-1.38,649.85,2493.6064399999987
21,95,11,4,134099.23,149176.02000000002,129088.6025199999
21,97,11,4,11496.04,13102.18,11487.787160000002
21,98,11,4,476.51,1310.25,2518.3649600000017
21,99,11,4,0.0,0.0,174.29888000000003
22,1,11,4,81792.54,95820.42,75706.77032000001
22,2,11,4,196710.79000000004,207727.16,171556.73043999998
22,3,11,4,35216.8,29386.79,22492.91695999999
22,4,11,4,126475.42,138065.87000000002,113719.20004000001
22,5,11,4,169241.72999999998,176451.47,139774.0031600001
22,6,11,4,44314.5,33827.020000000004,23964.650519999974
22,7,11,4,164098.03000000003,189954.63,156986.26340000005
22,8,11,4,154254.55,150930.2,119175.98432000006
22,9,11,4,68675.78,83519.72,66321.14588000001
22,10,11,4,80939.19,81107.95999999999,65881.90396000007
22,11,11,4,55402.35999999999,63046.009999999995,49313.663639999984
22,12,11,4,12718.11,13493.369999999999,11166.833639999999
22,13,11,4,147774.78,145564.74,113838.43884000008
22,14,11,4,101855.04999999999,90610.48,72908.15408000002
22,16,11,4,13301.210000000001,20741.9,15824.591359999977
22,17,11,4,74292.93000000001,69627.58,56131.57915999997
22,18,11,4,71993.53,64711.259999999995,50354.68891999997
22,19,11,4,0.0,5028.88,4745.814920000009
22,20,11,4,26831.23,25167.04,19935.327999999998
22,21,11,4,23353.450000000004,23771.420000000002,18650.303319999988
22,22,11,4,57545.63,57452.850000000006,46015.75911999999
22,23,11,4,121492.2,142858.34,115452.53931999995
22,24,11,4,39785.47,41039.12,31492.81532000002
22,25,11,4,39857.16,50004.83,40597.65427999996
22,26,11,4,39179.95,41521.24,31340.568080000012
22,27,11,4,10826.92,11404.509999999998,9312.339560000004
22,28,11,4,5439.139999999999,4574.2699999999995,4163.378520000007
22,29,11,4,31814.14,35627.71,27873.59776000001
22,30,11,4,15630.64,15742.369999999999,12118.932279999997
22,31,11,4,10605.27,13080.220000000001,10102.232520000003
22,32,11,4,25225.53,24297.690000000002,19994.95940000001
22,33,11,4,33011.4,31994.75,24499.64456000004
22,34,11,4,82230.95,77846.6,66141.07715999984
22,35,11,4,15731.0,18946.5,15867.594719999997
22,36,11,4,11601.0,13234.94,10253.72676
22,38,11,4,251626.22999999998,288283.98,241682.85151999988
22,40,11,4,205685.28999999998,211425.75,166364.7773999997
22,41,11,4,3085.51,2396.23,2925.079999999998
