Store,Dept,Quarter,Q_2010,Q_2011,Q_2012
15,91,4,47379.79000000001,42394.79,12916.040999999977
15,92,4,281326.13,274299.33999999997,81997.04647999986
15,93,4,4932.54,4569.310000000001,1636.6440799999975
15,94,4,559.15,1773.48,196.61356000000038
15,95,4,358891.65,329859.36000000004,99651.87180000036
15,96,4,31762.340000000004,27725.660000000003,10569.899880000015
15,97,4,27368.14,21689.270000000004,5921.388919999993
15,98,4,2601.73,6670.16,1682.0912000000028
16,1,4,191682.28,180427.7,43698.60823999997
16,2,4,323182.75,313424.88,83039.49184000006
16,3,4,104394.23999999998,92716.34999999999,23795.16603999998
16,4,4,204837.14000000004,190822.28000000003,55430.330080000094
16,5,4,299861.49,274914.79,54603.068080000194
16,6,4,89992.41,75044.70999999999,13697.263839999932
16,7,4,256046.49000000002,184488.05,33870.12000000011
16,8,4,229571.81000000003,193474.31,52687.16859999992
16,9,4,310567.55,326115.45000000007,149450.55108000003
16,10,4,217393.15000000002,178768.61,46407.520679999994
16,11,4,210961.35000000003,216256.34,60283.63732000008
16,12,4,52397.520000000004,48496.59,17755.251040000054
16,13,4,206767.06999999998,185576.7,57286.84163999988
16,14,4,163582.59,159200.4,35261.81856
16,16,4,47353.28,35986.05,12626.143200000048
16,17,4,122784.70999999999,133152.89,33112.106119999946
16,18,4,139321.05000000002,129708.18000000001,26784.40916000011
16,19,4,10564.640000000001,16450.79,5899.093759999982
16,20,4,46070.97,47293.62,12413.422319999996
16,21,4,57638.04000000001,50565.149999999994,12066.05943999999
16,22,4,110401.69000000002,105286.15,27022.32496000001
16,23,4,192367.24000000005,192850.47,50279.161879999825
16,24,4,40428.43,44325.56,10809.394039999948
16,25,4,84161.25,80749.01000000001,22187.210240000008
16,26,4,37563.130000000005,38860.37,10452.534559999993
16,27,4,12915.4,12236.060000000001,3183.4518000000057
16,28,4,7367.739999999999,6676.400000000001,1638.1870399999978
16,29,4,30947.6,21982.37,5987.4644000000035
16,30,4,15100.84,12696.57,3259.15908
16,31,4,23400.76,24127.85,5261.747759999989
16,32,4,74288.31999999999,71965.63,14830.354280000029
16,33,4,38479.51,36412.909999999996,9822.228119999989
16,34,4,55545.01,56863.920000000006,19038.77904000002
16,35,4,10518.55,5549.12,537.071960000001
16,36,4,45498.5,31919.530000000002,6213.9388399999925
16,38,4,691364.6499999999,704589.3600000001,201228.0902399997
16,40,4,423586.75,397042.54,106278.25340000023
16,41,4,22645.02,17925.82,3900.3494400000122
16,42,4,48577.72000000001,49285.17,14319.539679999962
16,44,4,57027.24,70406.63000000002,18645.589240000023
16,45,4,162.04999999999998,68.07,96.48047999999979
16,46,4,188051.99,178547.90999999997,39908.326640000116
16,48,4,0.0,4051.0,2648.0252800000017
16,49,4,0.0,748.0699999999999,132.8651200000001
16,52,4,23937.43,27969.450000000004,6511.804080000016
16,54,4,1068.7100000000003,415.72,118.18607999999978
16,55,4,170143.85,162295.54,27309.912879999945
16,56,4,15335.31,11282.769999999999,4632.43332
16,58,4,1244.0,600.0,3375.701280000002
16,59,4,3916.1,1405.2,1165.9705200000053
16,60,4,1654.4,2165.58,475.7124000000002
16,67,4,48855.76000000001,52284.670000000006,12786.309359999974
16,71,4,32133.519999999997,31466.31,9010.81663999999
16,72,4,609596.41,623941.5,131652.88811999987
16,74,4,148859.24999999997,123396.88999999998,37358.19212000007
16,79,4,72708.06000000001,71543.18000000001,17255.34439999996
16,80,4,286.14,8921.189999999999,2350.400319999994
16,81,4,50024.17,49240.16,13362.169439999985
16,82,4,169301.29,146302.49,38374.198480000035
16,83,4,0.0,4063.6199999999994,2337.3600800000004
16,85,4,51759.30999999999,50887.07000000001,8945.109199999983
16,87,4,104920.65000000002,147205.62,45277.83108000001
16,90,4,80217.36,122588.67999999998,43313.31679999998
16,91,4,19151.920000000002,82202.14000000001,23374.349799999953
16,92,4,268662.83,340995.50000000006,100067.46360000002
16,93,4,0.0,11665.319999999998,3795.0357999999997
16,94,4,3380.2,4285.78,3040.7908399999988
16,95,4,320241.49,353387.72000000003,108590.07243999977
16,96,4,657.7000000000002,3117.2600000000007,607.1230400000017
16,97,4,22535.870000000003,32119.010000000002,10972.681280000032
16,98,4,686.0,685.45,1047.7267199999987
17,1,4,391061.8999999999,409017.86000000004,119174.51600000038
17,2,4,544555.4000000001,552229.6,165343.67796000047
17,3,4,201551.68999999997,190522.51,54925.63556000011
17,4,4,298343.79,292217.37,81621.8882400001
17,5,4,590323.98,587184.9400000001,108649.90639999985
17,6,4,130633.81,84584.75,14131.203319999953
17,7,4,383338.73,354431.51,58976.57895999999
17,8,4,295002.71,269183.86,65418.69000000008
17,9,4,294256.8,301701.53,99261.3144
17,10,4,205757.13000000003,191982.83000000002,62243.275599999855
17,11,4,205934.19,217785.96999999997,60622.975200000044
17,12,4,85122.25,85636.8,24925.89795999999
17,13,4,302127.58999999997,283362.72000000003,76305.83908000009
17,14,4,229612.58000000002,235857.0,49215.45003999996
17,16,4,38329.35,18654.37,5860.846079999977
17,17,4,165670.46000000002,159800.44999999998,40775.510000000046
17,18,4,249910.64,263025.03,50559.642800000096
17,19,4,93013.45999999999,65841.48,24596.61607999993
17,20,4,46377.26,45336.44,12789.846960000008
17,21,4,70810.09999999999,62042.30999999999,16603.42208000004
17,22,4,112198.12999999999,107644.40000000001,26915.797719999908
17,23,4,219287.42,226877.77999999997,58183.90947999997
17,24,4,83277.50000000001,84239.65000000001,21452.012320000053
17,25,4,82049.91,80989.84,24977.101279999977
17,26,4,134352.07,124080.22,37651.09952000006
17,27,4,23965.51,27228.350000000002,6780.980719999979
17,28,4,24673.15,20180.27,6162.850519999977
17,29,4,50553.700000000004,46799.13,11360.187240000003
17,30,4,25187.680000000004,22184.490000000005,6296.532320000002
17,31,4,33093.12,32226.47,9398.357800000009
17,32,4,88263.62999999998,99021.22,21311.247440000006
17,33,4,84254.87999999999,81698.11999999998,22411.56907999998
17,34,4,104678.25,120652.61,41619.32051999989
17,35,4,21799.75,16151.419999999998,4470.943639999997
17,36,4,23958.0,27545.38,5311.360880000002
17,38,4,951923.5299999999,999970.23,316216.86351999897
17,40,4,612109.5000000001,575792.1400000001,182279.97867999977
17,41,4,691.0,493.95000000000005,168.90791999999942
17,42,4,49763.53999999999,48182.35,16084.875039999963
17,44,4,138346.51000000004,129429.97,36362.833479999914
17,45,4,259.15,341.41,124.20372000000036
17,46,4,348320.77,339175.29000000004,100346.65255999986
17,48,4,25133.84,21140.59,11319.884399999999
17,49,4,-15.0,466.1400000000001,149.5318799999995
17,52,4,57365.880000000005,57890.59,15990.93264000004
17,54,4,1201.88,841.2,183.52543999999986
17,55,4,247563.48,234890.73,41172.005720000016
17,56,4,9728.68,7601.109999999999,1757.9391999999978
17,58,4,15736.0,18050.0,5322.801560000007
17,59,4,15585.310000000001,7660.0999999999985,1281.6237200000023
17,60,4,5755.200000000001,6019.199999999999,1697.7629200000001
17,67,4,99482.81000000001,114884.25000000001,34063.86260000007
17,71,4,40328.68,46413.87999999999,12707.474560000024
17,72,4,825296.32,884840.3899999999,169189.28087999963
17,74,4,180476.32,183092.74999999997,54427.7834400001
17,79,4,358177.10000000003,326724.35000000003,102783.86895999983
17,80,4,7418.21,11445.06,4667.114160000009
17,81,4,149096.11000000002,162767.48,59183.676759999784
17,82,4,279657.67,283458.93999999994,74521.37472000011
17,83,4,6906.96,6429.53,2167.0943599999946
17,85,4,80816.22,69995.11,15742.045679999947
17,87,4,136540.18,175916.08999999997,62263.08731999985
17,90,4,381224.5200000001,446710.10000000003,154298.7314800005
17,91,4,142481.22999999995,160655.68,56894.424720000075
17,92,4,661073.9500000001,731099.28,253027.7736000007
17,93,4,39080.64000000001,44521.6,16320.435160000032
17,94,4,9279.520000000002,11845.45,6590.99108000003
17,95,4,613634.29,621825.91,178909.26196000027
17,96,4,0.0,1922.5900000000001,809.2985599999995
17,97,4,89480.82,93459.43,34040.700080000075
17,98,4,4133.620000000001,2855.6,1885.9682800000091
17,99,4,0.0,0.0,1990.2240399999928
18,1,4,459109.44000000006,388145.0,107584.52955999995
18,2,4,926659.9499999998,825199.31,233530.6398399999
18,3,4,190017.81000000003,152675.47000000003,41659.61903999988
18,4,4,372816.3300000001,351437.32,105754.34916000022
18,5,4,587422.99,475455.31999999995,96942.0444800002
18,6,4,140391.38999999998,86719.97,13706.432919999945
18,7,4,832400.8,871447.53,113157.19323999982
18,8,4,501603.99,418484.74,125993.05716000036
18,9,4,199415.66,186963.36,53204.90263999987
18,10,4,255073.05,233466.98,66498.7486399999
18,11,4,295498.38,255687.81000000003,68651.12827999998
18,12,4,49209.090000000004,42567.509999999995,14508.387639999966
18,13,4,599009.66,527331.29,166836.76051999972
18,14,4,424126.14,314873.1,75201.98196000021
18,16,4,64901.49,63144.28999999999,21651.23543999998
18,17,4,270343.26,208867.91,59075.68004000018
18,18,4,434814.56,401037.08999999997,67690.06115999985
18,19,4,54404.530000000006,38957.11,11243.300360000005
18,20,4,122848.18,90078.54000000001,23092.538479999977
18,21,4,89307.72000000002,72488.76999999999,16975.71355999996
18,22,4,264580.41,224623.90999999997,60792.03212000006
18,23,4,634934.11,577487.15,144273.02696000022
18,24,4,149206.37,136057.52000000002,34269.03479999998
18,25,4,257457.89,220143.78000000003,62078.145600000105
18,26,4,199905.8,155339.47000000003,45663.387879999915
18,27,4,49747.600000000006,50662.61,12281.841439999977
18,28,4,25547.01,18975.53,5804.275599999998
18,29,4,158652.36,161957.35,39321.77043999993
18,30,4,67807.5,63445.02,19482.661040000046
18,31,4,64017.76999999999,40481.97,10092.369760000007
18,32,4,178974.88999999998,145151.84000000003,30955.931999999928
18,33,4,153206.48,132825.98999999996,33379.228240000055
18,34,4,276025.01,227892.36000000004,75509.40891999991
18,35,4,48922.65,44359.69,14810.409359999967
18,36,4,36376.9,33678.04,10090.548039999974
18,38,4,919272.1399999998,841996.2200000001,236893.2686800001
18,40,4,907036.11,756716.9400000001,219155.70368000015
18,41,4,11160.11,9836.060000000001,2516.794920000004
18,42,4,94253.69999999998,94711.49000000002,29064.48511999994
18,44,4,90290.51999999999,84128.88,22910.719319999906
18,46,4,403139.3,356776.23999999993,82608.55375999985
18,49,4,144754.04,122073.44,34924.082680000014
18,50,4,1847.0,18493.0,5232.433200000001
18,52,4,51449.26,43365.28,12357.916880000008
18,54,4,2691.2999999999997,911.84,84.51424000000007
18,55,4,233047.53,251208.68,44011.23587999999
18,56,4,13661.16,12029.400000000001,5736.086960000003
18,58,4,78576.0,28760.0,12495.787920000004
18,59,4,64893.46,32315.26,2000.011320000002
18,60,4,1140.3999999999999,3176.8,740.5164800000003
18,67,4,132826.05000000002,106959.06,26678.93632000006
18,71,4,109066.43999999999,95088.84999999999,24531.194440000058
18,72,4,1324604.54,1025268.9500000002,234265.9282799997
18,74,4,295974.78,260487.39,76953.33271999992
18,79,4,308777.76999999996,282035.0,87807.4670000001
18,80,4,785.6199999999999,11003.260000000002,2821.496879999999
18,81,4,140670.66999999998,170948.77999999997,54323.06299999984
18,82,4,302218.32999999996,281214.8,76036.87152000029
18,83,4,10746.7,28731.44,7886.341279999999
18,85,4,28924.62,33892.44,7430.956480000013
18,87,4,279889.01000000007,263263.91000000003,78433.19943999991
18,90,4,227084.51,324907.16000000003,108846.63379999987
18,91,4,100765.18000000001,319516.77,105085.21316000023
18,92,4,626061.8200000001,867057.94,258471.12743999978
18,93,4,11658.39,37003.770000000004,14005.161079999965
18,94,4,25737.570000000003,103385.6,34038.821039999915
18,95,4,747131.87,724396.96,236376.06992000062
18,96,4,0.0,-9.689999999999998,4859.45128
18,97,4,50587.8,96186.47000000002,32999.77412000003
18,98,4,2440.0599999999995,28854.32,8666.733240000012
19,1,4,390926.17000000004,393858.68999999994,100269.6762400001
19,2,4,732883.15,683905.15,194022.67756000036
19,3,4,211532.48,184878.11,50758.43203999994
19,4,4,435499.0099999999,414694.58,109844.40431999978
19,5,4,734739.97,574104.3999999999,102899.73364000024
19,6,4,148732.65,111228.75,19337.932840000027
19,7,4,768501.15,771247.36,112157.99268000029
19,8,4,622079.4500000001,565654.8700000001,162561.16504000005
19,9,4,452837.2099999999,459258.06000000006,154560.86772000004
19,10,4,444556.12000000005,414680.47000000003,118068.98584000028
19,11,4,323988.82,273867.66000000003,66057.65107999987
19,12,4,71942.85999999999,59407.70999999999,21836.62975999996
19,13,4,462943.74,415392.51,127024.55552000014
19,14,4,370943.47,364059.35,76976.4728400002
19,16,4,115340.97,86839.62,25574.483559999917
19,17,4,288165.19,256962.78999999995,61305.15252
19,18,4,395836.91,390594.48,73885.33820000004
19,20,4,94495.36,79153.07999999999,22007.19275999992
19,21,4,116757.31000000001,107168.78,25673.63631999993
19,22,4,214173.9,180674.83000000002,47359.7844400001
19,23,4,505122.51999999996,480953.91,118299.94791999995
19,24,4,103932.11,92132.97,23620.376360000093
19,25,4,227571.72,189241.59,48956.96343999992
19,26,4,136843.6,124818.57999999999,35051.07387999994
19,27,4,52878.76,50030.44,11263.033680000035
19,28,4,19265.6,15366.99,4115.058480000006
19,29,4,99666.29000000001,100636.08,22651.189279999948
19,30,4,50486.1,43631.83,13090.130759999987
19,31,4,57889.26,51000.7,14148.321119999999
19,32,4,147468.05,130972.55,29866.770440000015
19,33,4,106916.45999999999,98169.23000000001,23631.191880000053
19,34,4,218981.22999999998,202558.33,63504.79739999988
19,35,4,42895.05,40344.89,11802.217160000011
19,36,4,27508.2,27526.41,6695.874959999994
19,37,4,43783.170000000006,42421.97,12337.060959999977
19,38,4,1138479.2600000002,979785.01,278450.3041200002
19,39,4,0.0,0.0,71.91863999999998
19,40,4,790886.91,692093.1699999999,212355.66975999938
19,41,4,66500.63,75936.06000000001,15564.278280000033
19,42,4,82282.13,81919.4,23564.782999999956
19,44,4,91389.93999999999,97027.41999999998,27245.69403999999
19,46,4,315462.39999999997,287890.67,72473.71575999977
19,47,4,-546.97,0.0,242.79108
19,49,4,66809.75,55583.57000000001,19679.067920000034
19,50,4,10863.0,9778.0,3356.7700800000007
19,52,4,27300.96,25932.24,6796.223200000012
19,54,4,1608.48,455.5200000000001,125.17779999999998
19,55,4,393041.04000000004,340778.53,66142.00936000003
19,56,4,21410.48,22739.640000000003,6472.174440000004
19,58,4,41104.0,34675.0,18628.620959999993
19,59,4,28654.079999999998,15726.67,2340.37815999999
19,60,4,9433.6,8113.599999999999,1984.9710399999994
19,67,4,198738.17,198470.44,46967.10835999996
19,71,4,86351.73999999999,89710.95,23150.73388
19,72,4,1502861.6900000002,1349457.54,275283.29855999915
19,74,4,259819.21,235312.03000000003,65025.07128000018
19,79,4,309006.24,284859.85,77886.2113199998
19,80,4,308555.34,287260.78,83549.23300000018
19,81,4,292383.5,275890.3999999999,83896.79132000008
19,82,4,466359.64,497898.99999999994,94049.07179999977
19,83,4,69240.93,60415.46,15564.88836000003
19,85,4,91800.28000000001,78458.91,17767.794120000042
19,87,4,236465.7,239583.30999999997,80710.58955999966
19,90,4,992393.7700000001,970040.4800000002,304343.5748799998
19,91,4,772134.5499999999,704118.6399999999,207224.90087999965
19,92,4,1656556.8800000001,1628052.3199999998,470676.3041599999
19,93,4,511089.32999999996,505558.96,145481.78016000005
19,94,4,453374.55,431599.60000000003,131945.7054800005
19,95,4,1314422.72,1188334.4799999997,359257.5686
19,96,4,203391.1,178871.58000000002,56091.382479999804
19,97,4,265728.87,249560.62000000002,71513.57488000019
19,98,4,202481.84000000005,185386.37000000002,54156.87447999977
19,99,4,0.0,9425.0,538.5894399999997
20,1,4,765376.8200000001,633463.4900000001,160220.24140000003
20,2,4,1084964.5499999998,1031098.5,296074.52787999884
20,3,4,204048.95999999996,195655.72,48325.56468000015
20,4,4,727795.7199999999,698032.42,198698.37475999995
20,5,4,974721.1599999999,882801.7700000001,149551.66680000036
20,6,4,210778.87,171365.99000000002,32468.203560000104
20,7,4,1281667.5599999998,1261027.83,239064.56492000003
20,8,4,1071983.31,1038656.21,263638.01987999975
20,9,4,555101.54,560319.24,159956.13980000012
20,10,4,635419.4,599897.45,184942.7801200005
20,11,4,416229.94000000006,354411.02999999997,82034.09595999995
20,12,4,86564.22999999997,77092.9,22555.335319999984
20,13,4,777259.62,728203.1599999999,229444.1128400009
20,14,4,513715.23,496448.95999999996,116190.86223999991
20,16,4,77112.04000000001,62854.22000000001,20855.31987999997
20,17,4,334060.18,316690.35000000003,71140.31320000002
20,18,4,567283.7799999999,528144.4,137574.74704000013
20,19,4,6368.910000000001,153.03,487.9596800000023
20,20,4,87865.06999999999,82427.88,22443.973000000067
20,21,4,214728.47,201244.50000000003,52014.8321600001
20,22,4,273863.37,243950.25999999998,57950.71643999999
20,23,4,692257.3099999999,658998.64,162551.36499999935
20,24,4,156014.38999999998,136662.14,35013.25180000007
20,25,4,280668.47,259602.65999999995,67906.78079999995
20,26,4,224319.55000000002,199934.69999999998,58553.782119999865
20,27,4,58716.86,56120.03,13626.977439999988
20,28,4,19429.29,17093.62,6145.6561999999985
20,29,4,151007.02,155254.49,40837.5134
20,30,4,71919.92,60227.35999999999,17389.70860000005
20,31,4,71260.04,64423.979999999996,14407.68704
20,32,4,260598.82000000004,257441.83000000002,57695.50896000007
20,33,4,167845.40000000002,144364.87,35000.933079999966
20,34,4,301153.8,264725.9,78657.44615999979
20,35,4,79259.0,81142.01999999999,22718.762800000048
20,36,4,52630.2,38660.29,10195.39168000001
20,37,4,62598.29,58206.350000000006,17337.878000000022
20,38,4,1468649.47,1403146.25,412051.34540000145
20,40,4,1177229.15,1119873.05,345081.96988000115
20,41,4,174499.88999999998,161588.66999999998,37021.91391999998
20,42,4,116106.05,116741.75999999998,37838.95352000015
20,44,4,134751.81000000003,138308.47000000003,38059.38332000003
20,46,4,517122.89,517935.50999999995,123456.7747599995
20,47,4,401.0,95.91999999999996,67.32268
20,48,4,32917.82,31202.92,14695.444640000009
20,49,4,256040.23,250510.69999999998,81722.29016000024
20,50,4,44669.58,36120.4,10061.366399999988
20,52,4,48045.37,52375.840000000004,13132.924480000014
20,54,4,5382.000000000001,1376.08,629.5975600000006
20,55,4,537685.9,482235.86000000004,79408.6702399998
20,56,4,25428.61,22145.250000000004,7396.8653200000135
20,58,4,60115.0,62475.0,15814.319919999989
20,59,4,102182.31999999999,41706.7,2452.518679999999
20,60,4,8446.199999999999,9363.199999999999,2543.9864800000014
20,67,4,238816.2,239119.59,58105.55407999989
20,71,4,125598.14000000001,125330.11,29994.86707999993
20,72,4,2012068.6300000001,1844721.35,330102.79844000057
20,74,4,326096.94,314227.49,81659.8950799999
20,79,4,518889.88999999996,498354.42,145268.0407199998
20,80,4,557040.48,535690.5299999999,161542.7912400004
20,81,4,435729.28,449330.7400000001,139270.65735999998
20,82,4,575525.63,577824.52,164687.45167999994
20,83,4,74631.03,73630.32999999999,18996.19308000001
20,85,4,85915.83,80828.23000000001,19061.98480000004
20,87,4,554228.07,667939.35,205520.90891999993
20,90,4,1376415.9800000002,1372698.8299999998,402327.1735600004
20,91,4,1071636.28,985954.6799999999,310843.35199999885
20,92,4,2334821.67,2381937.91,693420.709639997
20,93,4,736075.81,748683.14,219349.72668000066
20,94,4,743710.4099999999,716470.9099999999,235996.99772000042
20,95,4,1961564.3800000001,1843213.1099999999,593119.7366399993
20,96,4,0.0,-2.4799999999999995,380.645000000001
20,97,4,339851.81,326591.08999999997,101972.43811999967
20,98,4,278162.05,278327.14,84828.39935999969
20,99,4,0.0,24110.0,3310.736960000001
21,1,4,273905.24000000005,260149.71999999997,63072.726759999925
21,2,4,675657.67,660895.7499999999,197136.11816
21,3,4,139523.72,137669.97,34873.50112000001
21,4,4,281791.91000000003,250810.58999999997,67937.2330399998
21,5,4,377926.16,356456.39999999997,61195.433479999876
21,6,4,98013.6,64125.549999999996,9006.75992
21,7,4,708993.79,629960.8300000001,85802.30128000015
21,8,4,276677.65,233589.94,65882.57068000014
21,9,4,211436.93,182147.93,52172.49635999982
21,10,4,195921.41000000003,192949.67,50754.38628000008
21,11,4,179830.16999999998,169694.9,40833.001319999945
21,12,4,37277.42999999999,33894.579999999994,11357.88180000002
21,13,4,410472.45,363316.14999999997,94209.13976000015
21,14,4,297856.32,240347.97,52235.09419999997
21,16,4,30492.91,20014.649999999998,5499.794279999995
21,17,4,107886.55,104253.59,27610.326120000038
21,18,4,257208.72,239096.46,40106.18207999997
21,19,4,38107.55,24942.719999999994,7658.789600000023
21,20,4,69571.81,62004.310000000005,16870.071959999976
21,21,4,47386.31,50309.83000000001,12425.227320000016
21,22,4,138621.02000000002,130828.67000000001,30249.816679999964
21,23,4,623646.2899999999,565424.6499999999,143303.02948000038
21,24,4,157736.74000000002,145028.82,36618.880520000086
21,25,4,265141.44999999995,242959.18999999997,58646.37967999997
21,26,4,219248.48000000004,175051.77000000002,46715.52175999991
21,27,4,33494.24,32915.020000000004,9252.876400000008
21,28,4,16941.329999999998,13275.49,3025.740280000007
21,29,4,88698.25,76753.08,17908.65280000001
21,30,4,59118.460000000014,50371.98,15189.51600000004
21,31,4,68174.18,60334.1,14872.96048000003
21,32,4,129435.84999999999,104086.59,23907.759720000096
21,33,4,163080.82,141780.05000000002,33306.85716000014
21,34,4,274359.11,252066.04,77540.67611999996
21,35,4,45423.5,33655.329999999994,8675.76692
21,36,4,45018.8,38048.4,7380.4214399999655
21,38,4,570339.03,533802.8,160992.3370400001
21,40,4,562877.34,519275.98,137127.43307999996
21,41,4,71021.88,54555.66,14154.274319999997
21,42,4,66431.32999999999,68680.27,20422.45348000004
21,44,4,71184.53000000001,69120.81999999999,19389.74488000007
21,46,4,284208.74000000005,282157.13,67696.47603999978
21,49,4,133410.4,125931.78999999998,36960.10040000013
21,52,4,42330.18,41171.619999999995,11273.442479999994
21,54,4,1771.74,1190.68,97.68979999999974
21,55,4,167648.60000000003,169983.15000000002,24466.71343999993
21,56,4,14973.499999999998,17348.360000000004,7813.031880000016
21,58,4,9410.0,10502.5,3575.4231600000057
21,59,4,42580.880000000005,18493.43,1984.2872400000022
21,60,4,3025.4,2578.4000000000005,786.6671600000002
21,67,4,88679.40999999999,74873.84,17638.404999999955
21,71,4,84154.89,70176.26999999999,16582.275360000007
21,72,4,859687.98,800765.74,143762.09096000006
21,74,4,170945.94000000003,137601.15,35390.00475999996
21,79,4,319372.6699999999,285440.82999999996,77169.92255999992
21,80,4,-29.690000000000005,793.7,568.7783999999984
21,81,4,71721.81999999999,65640.21000000002,22196.834280000036
21,82,4,262115.84000000003,249577.87,59924.96831999984
21,83,4,2546.9400000000005,2238.66,635.4464000000021
21,85,4,27998.95,21259.05,4723.151240000001
21,87,4,106801.8,96479.34,28124.03851999994
21,90,4,139638.33000000002,150725.47999999998,45315.66616000016
21,91,4,85268.79000000001,82270.12,24682.364479999927
21,92,4,293190.56000000006,361068.27,100653.02888000009
21,93,4,8612.820000000002,9474.16,2635.129720000004
21,94,4,347.38000000000005,4118.34,1431.3551999999972
21,95,4,481324.08,477440.02999999997,147702.8760400003
21,97,4,41780.0,42566.630000000005,15874.981520000008
21,98,4,2108.5000000000005,3675.1699999999996,481.20404000000207
21,99,4,0.0,0.0,33.60352000000006
22,1,4,434698.68999999994,415482.98000000004,107984.21275999969
22,2,4,729452.51,728113.44,211003.21967999937
22,3,4,140054.13,117387.51,31789.64387999997
22,4,4,435806.36,435036.67,128048.19015999985
22,5,4,587009.05,518832.31,90318.80692000037
22,6,4,136528.38999999998,84586.19,13141.23279999995
22,7,4,688383.36,745406.5599999999,99319.78207999983
22,8,4,552913.37,506552.5,153968.87967999946
22,9,4,261965.42999999996,265062.14999999997,70663.69072000004
22,10,4,287643.81,257661.59999999998,75232.08260000005
22,11,4,193390.21000000002,181549.56,45477.87280000005
22,12,4,46260.96999999999,43605.969999999994,16786.498679999993
22,13,4,518043.98,482504.88,153663.00507999992
22,14,4,344402.16,299224.88,65969.7558799998
22,16,4,68573.86000000002,57696.049999999996,19268.06444000003
22,17,4,256693.78000000003,218543.01,57403.16144000014
22,18,4,429009.76999999996,412139.93,79137.91628000002
22,19,4,0.0,17546.489999999998,5916.040359999994
22,20,4,84533.17000000001,77619.58,21695.373360000034
22,21,4,87415.46,85769.38,22071.757400000057
22,22,4,191940.07,182451.96,47122.043120000024
22,23,4,500183.92999999993,505401.45,126131.81056000014
22,24,4,144087.46,129016.96000000002,31680.56564000003
22,25,4,151162.38000000003,154396.09999999998,43760.327440000015
22,26,4,142066.14,136399.80000000002,39998.54500000001
22,27,4,42799.920000000006,39853.76000000001,10695.889159999995
22,28,4,18539.100000000002,15843.82,4529.515800000007
22,29,4,123169.79000000001,122228.15000000001,30322.289000000037
22,30,4,54787.26,51757.21,14805.959480000047
22,31,4,49978.39,49319.52999999999,13108.425919999967
22,32,4,117254.95999999999,101658.83,20329.434239999977
22,33,4,121066.40999999999,109730.56999999999,29684.567599999966
22,34,4,287252.85,258949.91000000003,86244.40323999996
22,35,4,57265.25,61480.990000000005,19540.410920000024
22,36,4,37704.0,44892.26,10446.495080000008
22,38,4,910633.4900000001,942776.39,294695.57579999976
22,40,4,748992.53,713038.48,228793.40604000032
22,41,4,14765.650000000001,11898.689999999999,3105.0357599999884
22,42,4,106302.76,104596.81000000001,30851.264400000055
22,44,4,86646.40000000001,95513.06,27952.615919999975
22,46,4,326371.41,307222.66000000003,82756.37556000003
22,47,4,0.0,-11.0,16.964199999999945
22,49,4,4.94,65.34,69.62516000000016
22,52,4,22813.59,37501.42,10410.475399999985
22,54,4,2312.04,835.4599999999999,134.48143999999996
22,55,4,312669.54999999993,282607.76999999996,37683.62011999992
22,56,4,23995.489999999998,25064.850000000002,7624.384639999989
22,58,4,45740.97,38742.5,14002.604079999997
22,59,4,49953.5,23975.22,2478.9826399999993
22,60,4,8102.8,6045.6,1791.4367199999988
22,67,4,192936.83,188056.4,45765.36447999992
22,71,4,77938.65,66382.72,17450.77540000005
22,72,4,1531726.2300000002,1347463.3,274729.2716799996
22,74,4,266794.95,232386.37,66028.1185200002
22,79,4,230349.24000000002,235631.32,65958.32996000008
22,80,4,17825.48,21344.55,5585.953160000002
22,81,4,160556.66999999998,156982.66000000003,49016.26668000012
22,82,4,338367.13000000006,343481.41,86441.3001999998
22,83,4,24127.390000000003,15911.419999999998,5474.567240000015
22,85,4,58204.67,54024.22,10480.574639999995
22,87,4,203335.42000000004,208183.51,67566.12064
22,90,4,305491.71,302747.03,95898.9374399998
22,91,4,294133.94,276333.33,88381.85228000002
22,92,4,766457.7200000001,745516.2299999999,234422.06640000074
22,93,4,27312.869999999995,26423.720000000005,8933.291239999982
22,94,4,15099.629999999997,1469.22,6928.779480000002
22,95,4,765163.66,707939.99,227011.88935999974
22,96,4,0.0,2.98,16.740640000000024
22,97,4,64262.77999999999,56695.600000000006,18760.721319999942
22,98,4,3442.63,4458.789999999999,1537.3555600000032
23,1,4,630865.75,657580.0299999999,182953.7540399994
23,2,4,974281.25,991035.45,294344.29171999963
23,3,4,244324.71,234751.72,67557.10079999999
23,4,4,329659.26,339056.14,97474.89363999997
23,5,4,919265.94,829449.8300000001,134770.4806400002
23,6,4,171286.47,129779.54000000001,29484.55539999998
23,7,4,1054796.36,897801.28,145742.03912000032
23,8,4,516373.83999999997,520629.45999999996,151203.90975999986
23,9,4,657527.6699999998,583279.6199999999,184921.97716000042
23,10,4,466169.18,436541.87000000005,124461.70215999986
23,11,4,407028.48000000004,388907.94000000006,108842.28563999968
23,12,4,56960.89,55517.490000000005,18799.614600000034
23,13,4,470846.4,457158.12000000005,149775.65980000026
23,14,4,624044.35,626749.4299999999,140692.69236000004
23,16,4,83385.55,64624.26,21418.19419999997
23,17,4,442816.30999999994,417308.7,111993.22260000023
23,18,4,481259.33999999997,576309.59,120041.78536000002
23,19,4,22086.179999999997,21249.190000000002,5434.049959999989
